Team,Vs,Away Starter,Home Starter,FIELD,Game Result,Runs Scr,Runs Alw,Margin,Money Line,O/U Result,O/U Line,O/U Odds,Results on the ML,Results on the Over,Results on the Under
Pittsburgh,@ SD,James McDonald (R),Kevin Correia (R),AWAY,L,5,8,-3,170,O,7,109,-1.00,1.09,-1.00
Pittsburgh,@ SD,Jeff Karstens (R),Wade LeBlanc (L),AWAY,L,1,4,-3,186,U,7,107,-1.00,-1.00,1.07
Pittsburgh,COL,Esmil Rogers (R),Paul Maholm (L),HOME,L,4,8,-4,101,O,9,-104,-1.00,0.96,-1.00
Pittsburgh,COL,Jorge De La Rosa (L),Ross Ohlendorf (R),HOME,W,8,7,1,133,O,8,-102,1.33,0.98,-1.00
Pittsburgh,COL,Jason Hammel (R),Zach Duke (L),HOME,L,3,6,-3,124,O,7.5,-104,-1.00,0.96,-1.00
Pittsburgh,COL,Jeff Francis (L),James McDonald (R),HOME,W,5,1,4,144,U,8.5,102,1.44,-1.00,1.02
Pittsburgh,CIN,Johnny Cueto (R),Jeff Karstens (R),HOME,L,4,9,-5,144,O,7.5,-114,-1.00,0.88,-1.00
Pittsburgh,CIN,Mike Leake (R),Paul Maholm (L),HOME,W,7,6,1,117,O,8,102,1.17,1.02,-1.00
Pittsburgh,CIN,Travis Wood (L),Ross Ohlendorf (R),HOME,L,0,4,-4,130,U,7.5,100,-1.00,-1.00,1.00
Pittsburgh,@ STL,Zach Duke (L),Adam Wainwright (R),AWAY,L,1,9,-8,281,O,7,101,-1.00,1.01,-1.00
Pittsburgh,@ STL,Daniel McCutchen (R),Jeff Suppan (R),AWAY,L,1,11,-10,171,O,9,-125,-1.00,0.80,-1.00
Pittsburgh,@ STL,Jeff Karstens (R),Chris Carpenter (R),AWAY,L,0,1,-1,272,U,7.5,-123,-1.00,-1.00,0.81
Pittsburgh,@ COL,Paul Maholm (L),Ubaldo Jimenez (R),AWAY,L,3,9,-6,237,O,8.5,-111,-1.00,0.90,-1.00
Pittsburgh,@ COL,Ross Ohlendorf (R),Aaron Cook (R),AWAY,W,6,2,4,196,U,9.5,-109,1.96,-1.00,0.92
Pittsburgh,@ COL,Zach Duke (L),Jorge De La Rosa (L),AWAY,W,4,2,2,192,U,9,103,1.92,-1.00,1.03
Pittsburgh,SD,Wade LeBlanc (L),Brad Lincoln (R),HOME,L,3,6,-3,127,O,8.5,-113,-1.00,0.88,-1.00
Pittsburgh,SD,Mat Latos (R),Jeff Karstens (R),HOME,L,2,9,-7,161,O,7.5,-101,-1.00,0.99,-1.00
Pittsburgh,SD,Kevin Correia (R),Paul Maholm (L),HOME,L,3,5,-2,104,U,8.5,-117,-1.00,-1.00,0.85
Pittsburgh,MIL,Yovani Gallardo (R),Ross Ohlendorf (R),HOME,L,2,3,-1,142,U,8,-102,-1.00,-1.00,0.98
Pittsburgh,MIL,Randy Wolf (L),Zach Duke (L),HOME,W,15,3,12,124,O,8.5,-110,1.24,0.91,-1.00
Pittsburgh,MIL,David Bush (R),Brad Lincoln (R),HOME,W,11,9,2,114,O,9,113,1.14,1.13,-1.00
Pittsburgh,MIL,Chris Capuano (L),Jeff Karstens (R),HOME,L,1,3,-2,106,U,9.5,-116,-1.00,-1.00,0.86
Pittsburgh,HOU,Roy Oswalt (R),Paul Maholm (L),HOME,W,9,0,9,122,O,7,-116,1.22,0.86,-1.00
Pittsburgh,HOU,Bud Norris (R),Ross Ohlendorf (R),HOME,W,12,6,6,-130,O,8,106,0.77,1.06,-1.00
Pittsburgh,HOU,Brett Myers (R),Zach Duke (L),HOME,L,2,5,-3,100,U,8,-123,-1.00,-1.00,0.81
Pittsburgh,@ MIL,Brad Lincoln (R),Randy Wolf (L),AWAY,L,5,6,-1,169,O,9.5,101,-1.00,1.01,-1.00
Pittsburgh,@ MIL,Jeff Karstens (R),David Bush (R),AWAY,L,3,4,-1,153,U,9.5,-115,-1.00,-1.00,0.87
Pittsburgh,@ MIL,Paul Maholm (L),Doug Davis (L),AWAY,L,4,5,-1,142,P,9,9 -,-1.00,0.00,0.00
Pittsburgh,@ HOU,Ross Ohlendorf (R),Roy Oswalt (R),AWAY,L,0,2,-2,161,U,7,101,-1.00,-1.00,1.01
Pittsburgh,@ HOU,Daniel McCutchen (R),Brian Moehler (R),AWAY,L,3,6,-3,118,P,9,9 -,-1.00,0.00,0.00
Pittsburgh,@ HOU,Brad Lincoln (R),Wandy Rodriguez (L),AWAY,L,2,6,-4,136,P,8,8 -,-1.00,0.00,0.00
Pittsburgh,PHI,Joe Blanton (R),Jeff Karstens (R),HOME,W,8,5,3,125,O,8.5,101,1.25,1.01,-1.00
Pittsburgh,PHI,Kyle Kendrick (R),Paul Maholm (L),HOME,L,4,12,-8,102,O,8,110,-1.00,1.10,-1.00
Pittsburgh,PHI,Jamie Moyer (L),Ross Ohlendorf (R),HOME,W,2,0,2,133,U,8.5,-119,1.33,-1.00,0.84
Pittsburgh,PHI,Cole Hamels (L),Daniel McCutchen (R),HOME,W,3,2,1,168,U,8.5,-111,1.68,-1.00,0.90
Pittsburgh,@ CHC,Brad Lincoln (R),Tom Gorzelanny (L),AWAY,W,2,0,2,161,U,9,-126,1.61,-1.00,0.79
Pittsburgh,@ CHC,Jeff Karstens (R),Ted Lilly (L),AWAY,L,1,3,-2,183,U,7.5,-105,-1.00,-1.00,0.95
Pittsburgh,@ CHC,Paul Maholm (L),Randy Wells (R),AWAY,W,2,1,1,170,U,8,-102,1.70,-1.00,0.98
Pittsburgh,@ OAK,Ross Ohlendorf (R),Gio Gonzalez (L),AWAY,L,2,3,-1,216,U,8.5,-117,-1.00,-1.00,0.85
Pittsburgh,@ OAK,Daniel McCutchen (R),Trevor Cahill (R),AWAY,L,0,5,-5,210,U,8.5,106,-1.00,-1.00,1.06
Pittsburgh,@ OAK,Brad Lincoln (R),Ben Sheets (R),AWAY,L,4,14,-10,164,O,8,104,-1.00,1.04,-1.00
Pittsburgh,@ TEX,Jeff Karstens (R),Scott Feldman (R),AWAY,L,5,6,-1,252,O,10.5,-105,-1.00,0.95,-1.00
Pittsburgh,@ TEX,Paul Maholm (L),Dustin Nippert (R),AWAY,L,3,13,-10,166,O,10,-113,-1.00,0.88,-1.00
Pittsburgh,@ TEX,Ross Ohlendorf (R),Tommy Hunter (R),AWAY,L,3,6,-3,222,U,10.5,101,-1.00,-1.00,1.01
Pittsburgh,CLE,Justin Masterson (R),Brad Lincoln (R),HOME,W,5,3,2,118,U,8.5,100,1.18,-1.00,1.00
Pittsburgh,CLE,David Huff (L),Jeff Karstens (R),HOME,W,6,4,2,-118,O,9,-105,0.85,0.95,-1.00
Pittsburgh,CLE,Fausto Carmona (R),Paul Maholm (L),HOME,L,3,4,-1,-118,U,8,-123,-1.00,-1.00,0.81
Pittsburgh,CHW,Mark Buehrle (L),Ross Ohlendorf (R),HOME,L,4,5,-1,113,O,8.5,107,-1.00,1.07,-1.00
Pittsburgh,CHW,John Danks (L),Zach Duke (L),HOME,L,2,7,-5,127,O,7.5,-107,-1.00,0.93,-1.00
Pittsburgh,CHW,Freddy Garcia (R),Brad Lincoln (R),HOME,L,4,6,-2,110,O,8.5,101,-1.00,1.01,-1.00
Pittsburgh,@ DET,Jeff Karstens (R),Armando Galarraga (R),AWAY,L,3,4,-1,176,U,9,101,-1.00,-1.00,1.01
Pittsburgh,@ DET,Paul Maholm (L),Jeremy Bonderman (R),AWAY,L,3,4,-1,164,U,9,-130,-1.00,-1.00,0.77
Pittsburgh,@ DET,Ross Ohlendorf (R),Justin Verlander (R),AWAY,L,2,6,-4,228,P,8,8 -,-1.00,0.00,0.00
Pittsburgh,@ WAS,Zach Duke (L),Livan Hernandez (R),AWAY,L,2,4,-2,139,U,8.5,-102,-1.00,-1.00,0.98
Pittsburgh,@ WAS,Brad Lincoln (R),John Lannan (L),AWAY,L,5,7,-2,129,O,9,112,-1.00,1.12,-1.00
Pittsburgh,@ WAS,Jeff Karstens (R),Stephen Strasburg (R),AWAY,L,2,5,-3,187,U,8.5,100,-1.00,-1.00,1.00
Pittsburgh,CHC,Carlos Silva (R),Dana Eveland (L),HOME,L,1,6,-5,138,U,8.5,-117,-1.00,-1.00,0.85
Pittsburgh,SF,Tim Lincecum (R),Ross Ohlendorf (R),HOME,L,5,6,-1,155,O,7,-110,-1.00,0.91,-1.00
Pittsburgh,SF,Todd Wellemeyer (R),Paul Maholm (L),HOME,W,6,3,3,-125,O,8,-118,0.80,0.85,-1.00
Pittsburgh,SF,Jonathan Sanchez (L),Zach Duke (L),HOME,L,4,6,-2,109,O,7.5,-106,-1.00,0.94,-1.00
Pittsburgh,CHC,Ted Lilly (L),Jeff Karstens (R),HOME,W,3,2,1,137,U,8.5,-117,1.37,-1.00,0.85
Pittsburgh,CHC,Randy Wells (R),Ross Ohlendorf (R),HOME,W,2,1,1,122,U,8.5,-105,1.22,-1.00,0.95
Pittsburgh,@ ATL,Paul Maholm (L),Kenshin Kawakami (R),AWAY,L,2,5,-3,156,U,8.5,-118,-1.00,-1.00,0.85
Pittsburgh,@ ATL,Brian Burres (L),Kris Medlen (R),AWAY,L,3,6,-3,206,P,9,9 -,-1.00,0.00,0.00
Pittsburgh,@ ATL,Zach Duke (L),Derek Lowe (R),AWAY,L,3,7,-4,160,O,8.5,-104,-1.00,0.96,-1.00
Pittsburgh,@ CIN,Charlie Morton (R),Johnny Cueto (R),AWAY,L,2,8,-6,157,O,8,-103,-1.00,0.97,-1.00
Pittsburgh,@ CIN,Ross Ohlendorf (R),Bronson Arroyo (R),AWAY,L,0,4,-4,160,U,9,-113,-1.00,-1.00,0.88
Pittsburgh,@ CIN,Paul Maholm (L),Mike Leake (R),AWAY,W,2,1,1,154,U,8.5,100,1.54,-1.00,1.00
Pittsburgh,@ CIN,Brian Burres (L),Aaron Harang (R),AWAY,L,5,7,-2,167,O,9.5,108,-1.00,1.08,-1.00
Pittsburgh,ATL,Kris Medlen (R),Zach Duke (L),HOME,W,3,2,1,119,U,8.5,-128,1.19,-1.00,0.78
Pittsburgh,ATL,Derek Lowe (R),Charlie Morton (R),HOME,L,2,4,-2,136,U,9,-120,-1.00,-1.00,0.83
Pittsburgh,ATL,Tim Hudson (R),Ross Ohlendorf (R),HOME,L,0,7,-7,139,U,8.5,-111,-1.00,-1.00,0.90
Pittsburgh,MIL,Christopher Narveson (L),Paul Maholm (L),HOME,L,3,4,-1,104,U,9,-124,-1.00,-1.00,0.81
Pittsburgh,MIL,Randy Wolf (L),Brian Burres (L),HOME,W,6,4,2,124,O,9,-111,1.24,0.90,-1.00
Pittsburgh,@ PHI,Zach Duke (L),Roy Halladay (R),AWAY,W,2,1,1,287,U,8,-107,2.87,-1.00,0.93
Pittsburgh,@ PHI,Charlie Morton (R),Kyle Kendrick (R),AWAY,L,2,12,-10,173,O,10,115,-1.00,1.15,-1.00
Pittsburgh,@ CHC,Ross Ohlendorf (R),Ted Lilly (L),AWAY,L,3,4,-1,187,U,7.5,-102,-1.00,-1.00,0.98
Pittsburgh,@ CHC,Paul Maholm (L),Ryan Dempster (R),AWAY,W,4,3,1,198,U,7.5,-109,1.98,-1.00,0.92
Pittsburgh,@ CHC,Brian Burres (L),Tom Gorzelanny (L),AWAY,W,10,6,4,186,O,10,-120,1.86,0.83,-1.00
Pittsburgh,CIN,Homer Bailey (R),Zach Duke (L),HOME,L,0,5,-5,-111,U,9,-111,-1.00,-1.00,0.90
Pittsburgh,CIN,Johnny Cueto (R),Charlie Morton (R),HOME,L,0,9,-9,111,O,8.5,110,-1.00,1.10,-1.00
Pittsburgh,CIN,Bronson Arroyo (R),Ross Ohlendorf (R),HOME,L,1,2,-1,106,U,8.5,-103,-1.00,-1.00,0.97
Pittsburgh,STL,Adam Wainwright (R),Paul Maholm (L),HOME,L,4,11,-7,168,O,7.5,-110,-1.00,0.91,-1.00
Pittsburgh,STL,Jaime Garcia (L),Jeff Karstens (R),HOME,W,2,0,2,164,U,8,105,1.64,-1.00,1.05
Pittsburgh,STL,Chris Carpenter (R),Zach Duke (L),HOME,L,3,4,-1,170,U,8,-105,-1.00,-1.00,0.95
Pittsburgh,CHC,Randy Wells (R),Brian Burres (L),HOME,W,11,1,10,178,O,8.5,-114,1.78,0.88,-1.00
Pittsburgh,CHC,Ted Lilly (L),Charlie Morton (R),HOME,W,4,2,2,142,U,9,-121,1.42,-1.00,0.83
Pittsburgh,CHC,Ryan Dempster (R),Paul Maholm (L),HOME,W,3,2,1,140,U,8,107,1.40,-1.00,1.07
Pittsburgh,@ LA,Jeff Karstens (R),Hiroki Kuroda (R),AWAY,L,3,9,-6,219,O,8.5,101,-1.00,1.01,-1.00
Pittsburgh,@ LA,Zach Duke (L),Carlos Monasterios (R),AWAY,L,1,5,-4,161,U,8.5,-104,-1.00,-1.00,0.96
Pittsburgh,@ LA,Charlie Morton (R),Chad Billingsley (R),AWAY,L,2,6,-4,228,U,8.5,-113,-1.00,-1.00,0.88
Pittsburgh,@ LA,Brian Burres (L),Clayton Kershaw (L),AWAY,W,2,0,2,261,U,8.5,-108,2.61,-1.00,0.93
Pittsburgh,@ MIL,Paul Maholm (L),Christopher Narveson (L),AWAY,W,6,5,1,136,O,9.5,102,1.36,1.02,-1.00
Pittsburgh,@ MIL,Jeff Karstens (R),Randy Wolf (L),AWAY,W,7,3,4,201,O,9.5,-105,2.01,0.95,-1.00
Pittsburgh,@ MIL,Zach Duke (L),Yovani Gallardo (R),AWAY,L,3,17,-14,190,O,8.5,-110,-1.00,0.91,-1.00
Pittsburgh,@ HOU,Charlie Morton (R),Brett Myers (R),AWAY,L,3,10,-7,140,O,9,102,-1.00,1.02,-1.00
Pittsburgh,@ HOU,Chris Jakubauskas (R),Wandy Rodriguez (L),AWAY,L,2,5,-3,165,U,9,-126,-1.00,-1.00,0.79
Pittsburgh,@ HOU,Paul Maholm (L),Roy Oswalt (R),AWAY,L,3,4,-1,146,U,7.5,105,-1.00,-1.00,1.05
Pittsburgh,MIL,Randy Wolf (L),Daniel McCutchen (R),HOME,L,0,20,-20,149,O,9,-102,-1.00,0.98,-1.00
Pittsburgh,MIL,Yovani Gallardo (R),Zach Duke (L),HOME,L,0,8,-8,120,U,8.5,-101,-1.00,-1.00,0.99
Pittsburgh,MIL,David Bush (R),Charlie Morton (R),HOME,L,1,8,-7,108,P,9,9 -,-1.00,0.00,0.00
Pittsburgh,CIN,Bronson Arroyo (R),Paul Maholm (L),HOME,W,5,3,2,107,P,8,8 -,1.07,0.00,0.00
Pittsburgh,CIN,Johnny Cueto (R),Daniel McCutchen (R),HOME,W,5,4,1,123,O,8.5,-101,1.23,0.99,-1.00
Pittsburgh,CIN,Mike Leake (R),Zach Duke (L),HOME,W,4,3,1,-126,U,8,-106,0.79,-1.00,0.94
Pittsburgh,@ SF,Charlie Morton (R),Jonathan Sanchez (L),AWAY,L,0,6,-6,168,U,8.5,100,-1.00,-1.00,1.00
Pittsburgh,@ SF,Paul Maholm (L),Matt Cain (R),AWAY,W,6,5,1,180,O,7.5,-113,1.80,0.88,-1.00
Pittsburgh,@ SF,Brian Burres (L),Barry Zito (L),AWAY,L,3,9,-6,172,O,8.5,-106,-1.00,0.94,-1.00
Pittsburgh,@ ARI,Daniel McCutchen (R),Edwin Jackson (R),AWAY,L,6,15,-9,182,O,9.5,103,-1.00,1.03,-1.00
Pittsburgh,@ ARI,Zach Duke (L),Dan Haren (R),AWAY,W,6,3,3,228,O,8.5,101,2.28,1.01,-1.00
Pittsburgh,@ ARI,Charlie Morton (R),Rodrigo Lopez (R),AWAY,L,1,9,-8,155,O,9.5,-106,-1.00,0.94,-1.00
Pittsburgh,LA,Chad Billingsley (R),Paul Maholm (L),HOME,L,2,10,-8,133,O,8,-106,-1.00,0.94,-1.00
Pittsburgh,LA,Clayton Kershaw (L),Ross Ohlendorf (R),HOME,W,4,3,1,158,U,8,107,1.58,-1.00,1.07
Pittsburgh,LA,Vicente Padilla (R),Zach Duke (L),HOME,W,11,5,6,113,O,8.5,-103,1.13,0.97,-1.00
St. Louis,COL,Esmil Rogers (R),Jeff Suppan (R),HOME,W,6,1,5,-115,U,8.5,-117,0.87,-1.00,0.85
St. Louis,COL,Ubaldo Jimenez (R),Kyle Lohse (R),HOME,W,1,0,1,155,U,8,-116,1.55,-1.00,0.86
St. Louis,COL,Jorge De La Rosa (L),Jake Westbrook (R),HOME,W,3,0,3,-115,U,7.5,-108,0.87,-1.00,0.93
St. Louis,COL,Jason Hammel (R),Chris Carpenter (R),HOME,W,6,1,5,-170,U,7.5,-107,0.59,-1.00,0.93
St. Louis,PIT,James McDonald (R),P.J. Walters (R),HOME,W,4,1,3,100,U,8.5,-121,1.00,-1.00,0.83
St. Louis,PIT,Brian Burres (L),Jeff Suppan (R),HOME,L,2,7,-5,-150,P,9,9 -,-1.00,0.00,0.00
St. Louis,PIT,Charlie Morton (R),Kyle Lohse (R),HOME,W,6,4,2,-150,O,9,-101,0.67,0.99,-1.00
St. Louis,@ CHC,Jake Westbrook (R),Jeff Samardzija (R),AWAY,W,8,7,1,-130,O,8,-104,0.77,0.96,-1.00
St. Louis,@ CHC,Chris Carpenter (R),Casey Coleman (R),AWAY,L,3,7,-4,-162,O,7.5,-104,-1.00,0.96,-1.00
St. Louis,@ CHC,Adam Wainwright (R),Tom Gorzelanny (L),AWAY,W,7,1,6,-175,U,11.5,-115,0.57,-1.00,0.87
St. Louis,@ PIT,Jeff Suppan (R),Brian Burres (L),AWAY,W,9,2,7,115,O,8.5,-120,1.15,0.83,-1.00
St. Louis,@ PIT,Kyle Lohse (R),Charlie Morton (R),AWAY,L,6,11,-5,-116,O,9.5,108,-1.00,1.08,-1.00
St. Louis,@ PIT,Jake Westbrook (R),Paul Maholm (L),AWAY,L,2,5,-3,-138,U,8.5,-115,-1.00,-1.00,0.87
St. Louis,@ FLA,Chris Carpenter (R),Christopher Volstad (R),AWAY,L,0,4,-4,-156,U,8,105,-1.00,-1.00,1.05
St. Louis,SD,Jon Garland (R),Adam Wainwright (R),HOME,W,4,1,3,-166,U,7.5,-116,0.60,-1.00,0.86
St. Louis,SD,Chris Young (R),Jeff Suppan (R),HOME,L,4,8,-4,102,O,9,-105,-1.00,0.95,-1.00
St. Louis,SD,Mat Latos (R),Kyle Lohse (R),HOME,W,14,4,10,136,O,7.5,104,1.36,1.04,-1.00
St. Louis,SD,Tim Stauffer (R),Jake Westbrook (R),HOME,W,4,0,4,-125,U,7.5,-105,0.80,-1.00,0.95
St. Louis,CHC,Carlos Zambrano (R),Chris Carpenter (R),HOME,L,3,7,-4,-169,O,7,-101,-1.00,0.99,-1.00
St. Louis,CHC,Randy Wells (R),Adam Wainwright (R),HOME,L,2,7,-5,-215,O,7,-108,-1.00,0.93,-1.00
St. Louis,CHC,Jeff Samardzija (R),Jaime Garcia (L),HOME,L,1,5,-4,-219,U,9,-123,-1.00,-1.00,0.81
St. Louis,@ ATL,Kyle Lohse (R),Tim Hudson (R),AWAY,W,7,3,4,204,O,8.5,-103,2.04,0.97,-1.00
St. Louis,@ ATL,Jake Westbrook (R),Tommy Hanson (R),AWAY,L,3,6,-3,130,O,8,100,-1.00,1.00,-1.00
St. Louis,@ ATL,Chris Carpenter (R),Mike Minor (L),AWAY,L,6,8,-2,-118,O,7.5,100,-1.00,1.00,-1.00
St. Louis,@ ATL,Adam Wainwright (R),Jair Jurrjens (R),AWAY,W,11,4,7,-106,O,7,112,0.94,1.12,-1.00
St. Louis,@ MIL,Jaime Garcia (L),Chris Capuano (L),AWAY,L,1,8,-7,-128,O,8.5,-102,-1.00,0.98,-1.00
St. Louis,@ MIL,Kyle Lohse (R),Christopher Narveson (L),AWAY,L,2,4,-2,114,U,9.5,-109,-1.00,-1.00,0.92
St. Louis,@ MIL,Jake Westbrook (R),Yovani Gallardo (R),AWAY,W,8,6,2,117,O,8.5,-113,1.17,0.88,-1.00
St. Louis,CIN,Homer Bailey (R),Chris Carpenter (R),HOME,W,4,2,2,-168,U,7.5,-110,0.60,-1.00,0.91
St. Louis,CIN,Travis Wood (L),Adam Wainwright (R),HOME,L,1,6,-5,-166,P,7,7 -,-1.00,0.00,0.00
St. Louis,CIN,Bronson Arroyo (R),Jaime Garcia (L),HOME,W,3,2,1,-133,U,7.5,-109,0.75,-1.00,0.92
St. Louis,@ HOU,Jeff Suppan (R),Nelson Figueroa (R),AWAY,L,2,5,-3,110,U,8.5,104,-1.00,-1.00,1.04
St. Louis,@ HOU,Chris Carpenter (R),Wandy Rodriguez (L),AWAY,L,0,3,-3,-135,U,6.5,-108,-1.00,-1.00,0.93
St. Louis,@ HOU,Jake Westbrook (R),J.A. Happ (L),AWAY,L,0,3,-3,-123,U,7.5,-106,-1.00,-1.00,0.94
St. Louis,@ WAS,Adam Wainwright (R),John Lannan (L),AWAY,L,2,4,-2,-170,U,7.5,-104,-1.00,-1.00,0.96
St. Louis,@ WAS,Kyle Lohse (R),Livan Hernandez (R),AWAY,L,5,14,-9,-104,O,9,104,-1.00,1.04,-1.00
St. Louis,@ WAS,Jaime Garcia (L),Scott Olsen (L),AWAY,W,4,2,2,-147,U,8.5,-102,0.68,-1.00,0.98
St. Louis,@ WAS,Chris Carpenter (R),Jordan Zimmermann (R),AWAY,L,10,11,-1,-170,O,7.5,-102,-1.00,0.98,-1.00
St. Louis,@ PIT,Jake Westbrook (R),Daniel McCutchen (R),AWAY,L,2,5,-3,-169,U,8.5,108,-1.00,-1.00,1.08
St. Louis,@ PIT,Adam Wainwright (R),Paul Maholm (L),AWAY,L,3,4,-1,-228,P,7,7 -,-1.00,0.00,0.00
St. Louis,@ PIT,Kyle Lohse (R),Ross Ohlendorf (R),AWAY,W,10,2,8,-111,O,8.5,-102,0.90,0.98,-1.00
St. Louis,SF,Barry Zito (L),Jaime Garcia (L),HOME,W,9,0,9,-145,O,8,-108,0.69,0.93,-1.00
St. Louis,SF,Tim Lincecum (R),Chris Carpenter (R),HOME,W,5,1,4,-145,U,7,-119,0.69,-1.00,0.84
St. Louis,SF,Madison Bumgarner (L),Jake Westbrook (R),HOME,L,3,6,-3,-145,O,8,102,-1.00,1.02,-1.00
St. Louis,MIL,Randy Wolf (L),Adam Wainwright (R),HOME,L,2,3,-1,-270,U,7.5,-118,-1.00,-1.00,0.85
St. Louis,MIL,David Bush (R),Jaime Garcia (L),HOME,L,2,3,-1,-180,U,9,-110,-1.00,-1.00,0.91
St. Louis,CHC,Ryan Dempster (R),Kyle Lohse (R),HOME,L,7,9,-2,-137,O,8.5,-113,-1.00,0.88,-1.00
St. Louis,CHC,Carlos Zambrano (R),Chris Carpenter (R),HOME,L,2,3,-1,-240,U,7.5,108,-1.00,-1.00,1.08
St. Louis,CHC,Thomas Diamond (R),Jake Westbrook (R),HOME,W,6,3,3,-222,P,9,9 -,0.45,0.00,0.00
St. Louis,@ CIN,Adam Wainwright (R),Bronson Arroyo (R),AWAY,W,6,1,5,-123,U,7.5,-110,0.81,-1.00,0.91
St. Louis,@ CIN,Jaime Garcia (L),Johnny Cueto (R),AWAY,W,8,4,4,122,O,8.5,-119,1.22,0.84,-1.00
St. Louis,@ CIN,Chris Carpenter (R),Mike Leake (R),AWAY,W,7,3,4,-135,O,7.5,-117,0.74,0.85,-1.00
St. Louis,@ FLA,Jake Westbrook (R),Josh Johnson (R),AWAY,L,4,5,-1,152,O,6.5,-107,-1.00,0.93,-1.00
St. Louis,@ FLA,Adam Wainwright (R),Ricky Nolasco (R),AWAY,W,7,0,7,-124,O,6.5,-108,0.81,0.93,-1.00
St. Louis,HOU,J.A. Happ (L),Chris Carpenter (R),HOME,W,8,4,4,-228,O,7,-117,0.44,0.85,-1.00
St. Louis,HOU,Bud Norris (R),Jaime Garcia (L),HOME,L,4,18,-14,-219,O,7.5,-128,-1.00,0.78,-1.00
St. Louis,HOU,Brett Myers (R),Jake Westbrook (R),HOME,L,4,9,-5,-165,O,7.5,111,-1.00,1.11,-1.00
St. Louis,PIT,Zach Duke (L),Adam Wainwright (R),HOME,W,9,1,8,-304,O,7,101,0.33,1.01,-1.00
St. Louis,PIT,Daniel McCutchen (R),Jeff Suppan (R),HOME,W,11,1,10,-182,O,9,-125,0.55,0.80,-1.00
St. Louis,PIT,Jeff Karstens (R),Chris Carpenter (R),HOME,W,1,0,1,-294,U,7.5,-123,0.34,-1.00,0.81
St. Louis,@ NYM,Blake Hawksworth (R),R.A. Dickey (R),AWAY,L,0,4,-4,138,U,8.5,-112,-1.00,-1.00,0.89
St. Louis,@ NYM,Jaime Garcia (L),Johan Santana (L),AWAY,W,8,7,1,127,O,6.5,-130,1.27,0.77,-1.00
St. Louis,@ NYM,Adam Wainwright (R),Jonathon Niese (L),AWAY,L,2,8,-6,-145,O,7,-110,-1.00,0.91,-1.00
St. Louis,@ CHC,Chris Carpenter (R),Ryan Dempster (R),AWAY,W,4,3,1,-123,O,6.5,-122,0.81,0.82,-1.00
St. Louis,@ CHC,Blake Hawksworth (R),Tom Gorzelanny (L),AWAY,L,5,6,-1,121,U,12,-107,-1.00,-1.00,0.93
St. Louis,@ CHC,Jeff Suppan (R),Randy Wells (R),AWAY,L,0,5,-5,153,U,12,113,-1.00,-1.00,1.13
St. Louis,PHI,Cole Hamels (L),Adam Wainwright (R),HOME,L,0,2,-2,-159,U,7,-107,-1.00,-1.00,0.93
St. Louis,PHI,Joe Blanton (R),Jaime Garcia (L),HOME,W,5,1,4,-142,U,8.5,-101,0.70,-1.00,0.99
St. Louis,PHI,Jamie Moyer (L),Chris Carpenter (R),HOME,W,7,1,6,-175,P,8,8 -,0.57,0.00,0.00
St. Louis,PHI,Kyle Kendrick (R),Blake Hawksworth (R),HOME,W,8,4,4,-112,O,9,102,0.89,1.02,-1.00
St. Louis,LA,Vicente Padilla (R),Jeff Suppan (R),HOME,W,5,4,1,140,P,9,9 -,1.40,0.00,0.00
St. Louis,LA,Hiroki Kuroda (R),Adam Wainwright (R),HOME,W,2,0,2,-161,U,7.5,-113,0.62,-1.00,0.88
St. Louis,LA,Chad Billingsley (R),Jaime Garcia (L),HOME,W,8,4,4,-130,O,7.5,-106,0.77,0.94,-1.00
St. Louis,LA,Clayton Kershaw (L),Chris Carpenter (R),HOME,W,7,1,6,-124,O,7,-116,0.81,0.86,-1.00
St. Louis,@ HOU,Blake Hawksworth (R),Wandy Rodriguez (L),AWAY,W,4,2,2,109,U,8.5,-110,1.09,-1.00,0.91
St. Louis,@ HOU,Jeff Suppan (R),Brett Myers (R),AWAY,L,1,4,-3,122,U,9,101,-1.00,-1.00,1.01
St. Louis,@ HOU,Adam Wainwright (R),Bud Norris (R),AWAY,W,8,0,8,-177,O,7,-110,0.56,0.91,-1.00
St. Louis,@ COL,Chris Carpenter (R),Ubaldo Jimenez (R),AWAY,L,2,4,-2,131,U,7.5,-117,-1.00,-1.00,0.85
St. Louis,@ COL,Jaime Garcia (L),Aaron Cook (R),AWAY,L,7,8,-1,-106,O,8.5,106,-1.00,1.06,-1.00
St. Louis,@ COL,Blake Hawksworth (R),Jeff Francis (L),AWAY,L,9,12,-3,131,O,9.5,-101,-1.00,0.99,-1.00
St. Louis,MIL,Yovani Gallardo (R),Adam Wainwright (R),HOME,W,7,1,6,-155,O,6.5,-123,0.65,0.81,-1.00
St. Louis,MIL,Manny Parra (L),Chris Carpenter (R),HOME,L,5,12,-7,-191,O,8,-111,-1.00,0.90,-1.00
St. Louis,MIL,Christopher Narveson (L),Jaime Garcia (L),HOME,W,5,0,5,-162,U,8.5,107,0.62,-1.00,1.07
St. Louis,MIL,Randy Wolf (L),Blake Hawksworth (R),HOME,L,1,4,-3,-135,U,9.5,-118,-1.00,-1.00,0.85
St. Louis,ARI,Barry Enright (R),Jeff Suppan (R),HOME,L,2,4,-2,-140,U,9.5,-102,-1.00,-1.00,0.98
