Team,Season,Date,Vs,Score,Away Starter,Home Starter,BAL Line,O/U,,FIELD,Game Result,Runs Scr,Runs Alw,Margin,Side Line,O/U Result,O/U Line,O/U Odds
Chi. Cubs,2012,9/29/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,9/28/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,9/26/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,9/25/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,9/24/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,9/22/20,awayTeamLogoMIN ,L 0-4,L -156,U 7.5,44094,,,HOME,L,0,4,-4,4094,,,
Chi. Cubs,2012,9/21/20,awayTeamLogoMIN ,L 0-4,L -156,U 7.5,44094,,,HOME,L,0,4,-4,4094,,,
Chi. Cubs,2012,9/19/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,9/18/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,9/17/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,9/16/20,awayTeamLogo@ PHI ,L 5-7,L -138,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,9/15/20,awayTeamLogo@ PHI ,L 5-7,L -138,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,9/14/20,awayTeamLogo@ PHI ,L 5-7,L -138,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,9/12/20,awayTeamLogoSF ,W 1-0,W -180,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,9/11/20,awayTeamLogoSF ,W 1-0,W -180,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,9/10/20,awayTeamLogoSF ,W 1-0,W -180,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,9/8/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,9/7/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,9/6/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,9/5/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,9/4/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,9/3/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,9/2/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,9/1/20,awayTeamLogo@ MIN ,L 0-4,L 143,U 7.5,44094,,,HOME,L,0,4,-4,4094,,,
Chi. Cubs,2012,8/31/20,awayTeamLogo@ MIN ,L 0-4,L 143,U 7.5,44094,,,HOME,L,0,4,-4,4094,,,
Chi. Cubs,2012,8/29/20,awayTeamLogo@ CHW ,W 10-8,W 141,O 9,44101,,,HOME,W,10,8,2,4101,,,
Chi. Cubs,2012,8/28/20,awayTeamLogo@ CHW ,W 10-8,W 141,O 9,44101,,,HOME,W,10,8,2,4101,,,
Chi. Cubs,2012,8/27/20,awayTeamLogo@ CHW ,W 10-8,W 141,O 9,44101,,,HOME,W,10,8,2,4101,,,
Chi. Cubs,2012,8/25/20,awayTeamLogoCOL ,W 10-1,W 114,U 12,43628,,,HOME,W,10,1,9,3628,,,
Chi. Cubs,2012,8/24/20,awayTeamLogoCOL ,W 10-1,W 114,U 12,43628,,,HOME,W,10,1,9,3628,,,
Chi. Cubs,2012,8/23/20,awayTeamLogoCOL ,W 10-1,W 114,U 12,43628,,,HOME,W,10,1,9,3628,,,
Chi. Cubs,2012,8/22/20,awayTeamLogoKC ,L 2-13,L 155,O 9,44049,,,HOME,L,2,13,-11,4049,,,
Chi. Cubs,2012,8/21/20,awayTeamLogoKC ,L 2-13,L 155,O 9,44049,,,HOME,L,2,13,-11,4049,,,
Chi. Cubs,2012,8/20/20,awayTeamLogoKC ,L 2-13,L 155,O 9,44049,,,HOME,L,2,13,-11,4049,,,
Chi. Cubs,2012,8/18/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,8/17/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,8/16/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,8/15/20,awayTeamLogo@ MIA ,L 0-2,L 179,U 6.5,44106,,,HOME,L,0,2,-2,4106,,,
Chi. Cubs,2012,8/14/20,awayTeamLogo@ MIA ,L 0-2,L 179,U 6.5,44106,,,HOME,L,0,2,-2,4106,,,
Chi. Cubs,2012,8/13/20,awayTeamLogo@ MIA ,L 0-2,L 179,U 6.5,44106,,,HOME,L,0,2,-2,4106,,,
Chi. Cubs,2012,8/12/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,8/11/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,8/10/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,8/9/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,8/8/20,awayTeamLogoCHW ,W 10-8,W -153,O 9,44101,,,HOME,W,10,8,2,4101,,,
Chi. Cubs,2012,8/7/20,awayTeamLogoCHW ,W 10-8,W -153,O 9,44101,,,HOME,W,10,8,2,4101,,,
Chi. Cubs,2012,8/6/20,awayTeamLogoCHW ,W 10-8,W -153,O 9,44101,,,HOME,W,10,8,2,4101,,,
Chi. Cubs,2012,8/5/20,awayTeamLogo@ COL ,W 10-1,W -124,U 12,43628,,,HOME,W,10,1,9,3628,,,
Chi. Cubs,2012,8/4/20,awayTeamLogo@ COL ,W 10-1,W -124,U 12,43628,,,HOME,W,10,1,9,3628,,,
Chi. Cubs,2012,8/3/20,awayTeamLogo@ COL ,W 10-1,W -124,U 12,43628,,,HOME,W,10,1,9,3628,,,
Chi. Cubs,2012,8/1/20,awayTeamLogo@ WAS ,L 5-7,L -131,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,7/31/20,awayTeamLogo@ WAS ,L 5-7,L -131,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,7/30/20,awayTeamLogo@ WAS ,L 5-7,L -131,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,7/29/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,7/28/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,7/27/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,7/26/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,7/25/20,awayTeamLogoARI ,W 6-5,W 102,O 8.5,43583,,,HOME,W,6,5,1,3583,,,
Chi. Cubs,2012,7/24/20,awayTeamLogoARI ,W 6-5,W 102,O 8.5,43583,,,HOME,W,6,5,1,3583,,,
Chi. Cubs,2012,7/23/20,awayTeamLogoARI ,W 6-5,W 102,O 8.5,43583,,,HOME,W,6,5,1,3583,,,
Chi. Cubs,2012,7/22/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/21/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/20/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/19/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/18/20,awayTeamLogo@ ARI ,W 6-5,W -111,O 8.5,43583,,,HOME,W,6,5,1,3583,,,
Chi. Cubs,2012,7/17/20,awayTeamLogo@ ARI ,W 6-5,W -111,O 8.5,43583,,,HOME,W,6,5,1,3583,,,
Chi. Cubs,2012,7/16/20,awayTeamLogo@ ARI ,W 6-5,W -111,O 8.5,43583,,,HOME,W,6,5,1,3583,,,
Chi. Cubs,2012,7/11/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/10/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/9/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,7/8/20,awayTeamLogoPHI ,L 5-7,L 128,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,7/7/20,awayTeamLogoPHI ,L 5-7,L 128,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,7/6/20,awayTeamLogoPHI ,L 5-7,L 128,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,7/5/20,awayTeamLogoPHI ,L 5-7,L 128,O 9.5,43692,,,HOME,L,5,7,-2,3692,,,
Chi. Cubs,2012,7/4/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,7/3/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,7/2/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,6/30/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,6/29/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,6/28/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,6/27/20,awayTeamLogo@ LAD ,L 2-3,L 154,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,6/26/20,awayTeamLogo@ LAD ,L 2-3,L 154,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,6/25/20,awayTeamLogo@ LAD ,L 2-3,L 154,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,6/24/20,awayTeamLogo@ LAD ,L 2-3,L 154,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,6/22/20,awayTeamLogoCLE ,W 3-2,W 105,U 8.5,44090,,,HOME,W,3,2,1,4090,,,
Chi. Cubs,2012,6/21/20,awayTeamLogoCLE ,W 3-2,W 105,U 8.5,44090,,,HOME,W,3,2,1,4090,,,
Chi. Cubs,2012,6/20/20,awayTeamLogoMIA ,L 0-2,L -197,U 6.5,44106,,,HOME,L,0,2,-2,4106,,,
Chi. Cubs,2012,6/19/20,awayTeamLogoMIA ,L 0-2,L -197,U 6.5,44106,,,HOME,L,0,2,-2,4106,,,
Chi. Cubs,2012,6/18/20,awayTeamLogoMIA ,L 0-2,L -197,U 6.5,44106,,,HOME,L,0,2,-2,4106,,,
Chi. Cubs,2012,6/17/20,awayTeamLogo@ NYM ,W 4-1,W 185,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,6/16/20,awayTeamLogo@ NYM ,W 4-1,W 185,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,6/15/20,awayTeamLogo@ NYM ,W 4-1,W 185,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,6/14/20,awayTeamLogo@ NYM ,W 4-1,W 185,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,6/13/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,6/12/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,6/11/20,awayTeamLogoSTL ,W 5-1,W -173,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,6/9/20,awayTeamLogo@ SD ,W 4-1,W -150,U 8,43720,,,HOME,W,4,1,3,3720,,,
Chi. Cubs,2012,6/8/20,awayTeamLogo@ SD ,W 4-1,W -150,U 8,43720,,,HOME,W,4,1,3,3720,,,
Chi. Cubs,2012,6/7/20,awayTeamLogo@ SD ,W 4-1,W -150,U 8,43720,,,HOME,W,4,1,3,3720,,,
Chi. Cubs,2012,6/6/20,awayTeamLogo@ SF ,W 1-0,W 165,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,6/5/20,awayTeamLogo@ SF ,W 1-0,W 165,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,6/4/20,awayTeamLogo@ SF ,W 1-0,W 165,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,6/3/20,awayTeamLogo@ SF ,W 1-0,W 165,U 7.5,43699,,,HOME,W,1,0,1,3699,,,
Chi. Cubs,2012,6/2/20,awayTeamLogoSD ,W 4-1,W 138,U 8,43720,,,HOME,W,4,1,3,3720,,,
Chi. Cubs,2012,6/1/20,awayTeamLogoSD ,W 4-1,W 138,U 8,43720,,,HOME,W,4,1,3,3720,,,
Chi. Cubs,2012,5/31/20,awayTeamLogoSD ,W 4-1,W 138,U 8,43720,,,HOME,W,4,1,3,3720,,,
Chi. Cubs,2012,5/30/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,5/29/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,5/28/20,awayTeamLogoCIN ,W 8-5,W 114,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,5/27/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,5/26/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,5/25/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,5/23/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,5/22/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,5/21/20,awayTeamLogo@ STL ,W 5-1,W 158,U 8,44081,,,HOME,W,5,1,4,4081,,,
Chi. Cubs,2012,5/20/20,awayTeamLogoWAS ,L 5-7,L 121,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,5/19/20,awayTeamLogoWAS ,L 5-7,L 121,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,5/18/20,awayTeamLogoWAS ,L 5-7,L 121,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,5/17/20,awayTeamLogoWAS ,L 5-7,L 121,O 8.5,43702,,,HOME,L,5,7,-2,3702,,,
Chi. Cubs,2012,5/16/20,awayTeamLogo@ DET ,L 6-7,L -143,O 10.5,44069,,,HOME,L,6,7,-1,4069,,,
Chi. Cubs,2012,5/15/20,awayTeamLogo@ DET ,L 6-7,L -143,O 10.5,44069,,,HOME,L,6,7,-1,4069,,,
Chi. Cubs,2012,5/14/20,awayTeamLogo@ DET ,L 6-7,L -143,O 10.5,44069,,,HOME,L,6,7,-1,4069,,,
Chi. Cubs,2012,5/12/20,awayTeamLogo@ CLE ,W 3-2,W -113,U 8.5,44090,,,HOME,W,3,2,1,4090,,,
Chi. Cubs,2012,5/11/20,awayTeamLogo@ CLE ,W 3-2,W -113,U 8.5,44090,,,HOME,W,3,2,1,4090,,,
Chi. Cubs,2012,5/9/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,5/8/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,5/7/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,5/5/20,awayTeamLogoLAD ,L 2-3,L -168,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,5/4/20,awayTeamLogoLAD ,L 2-3,L -168,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,5/3/20,awayTeamLogoLAD ,L 2-3,L -168,U 8,43632,,,HOME,L,2,3,-1,3632,,,
Chi. Cubs,2012,5/2/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,5/1/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,4/30/20,awayTeamLogo@ CIN ,W 8-5,W -124,O 7,44084,,,HOME,W,8,5,3,4084,,,
Chi. Cubs,2012,4/29/20,awayTeamLogo@ ATL ,W 9-7,W 101,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/28/20,awayTeamLogo@ ATL ,W 9-7,W 101,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/27/20,awayTeamLogo@ ATL ,W 9-7,W 101,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/26/20,awayTeamLogo@ ATL ,W 9-7,W 101,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/25/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/24/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/23/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/22/20,awayTeamLogoNYM ,W 4-1,W -202,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,4/21/20,awayTeamLogoNYM ,W 4-1,W -202,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,4/20/20,awayTeamLogoNYM ,W 4-1,W -202,U 7,43706,,,HOME,W,4,1,3,3706,,,
Chi. Cubs,2012,4/18/20,awayTeamLogoATL ,W 9-7,W -109,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/17/20,awayTeamLogoATL ,W 9-7,W -109,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/16/20,awayTeamLogoATL ,W 9-7,W -109,O 10.5,43643,,,HOME,W,9,7,2,3643,,,
Chi. Cubs,2012,4/14/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/13/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/12/20,awayTeamLogo@ MIL ,W 12-0,W 111,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/11/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,4/10/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,4/8/20,awayTeamLogo@ PIT ,L 0-7,L -158,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,4/7/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/6/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/5/20,awayTeamLogoMIL ,W 12-0,W -120,O 9.5,44087,,,HOME,W,12,0,12,4087,,,
Chi. Cubs,2012,4/4/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,4/3/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,4/1/20,awayTeamLogoPIT ,L 0-7,L 145,U 9,44098,,,HOME,L,0,7,-7,4098,,,
Chi. Cubs,2012,7/13/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/13/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/12/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/12/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/11/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/11/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/10/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/10/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/9/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/9/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/8/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/8/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/7/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/7/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/6/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/6/05,,,,,,,,,,,,,,,,
Chi. Cubs,2012,7/5/05,,,,,,,,,,,,,,,,
